StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q36,Q37,Q30,Q22,Q23,Q24,Q3,Q4,Q16_1,Q16_2,Q1_1,Q1_2,Q5,Q6,Q7_1,Q7_2,Q7_3,Q8,Q9,Q21,Q31_1,Q31_2,Q32_1,Q32_2,Q14,Q15,Q28,Q31,Q29,Q34,Q27_1,Q27_2,Q27_3,Q27_4,Q35,Q26,Terminate,llm,participantId,assignmentId,projectId,start_time,end_time,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate
5/18/2024 7:00,5/18/2024 7:32,IP Address,70.32.1.76,100,1928,True,5/18/2024 7:32,R_6d9Tp0SJHLfghYU,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,Joe Biden,,"I absolutely love Tenet. The intricate plot, time inversion concept, and epic action sequences make it a thrilling cinematic experience. Every time I watch it, I discover new details that add to the complexity and brilliance of the film.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Somewhat Democrat,,98,2,9,2,A moderate amount,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,AI helps more than it hurts,A moderate amount,"Yes, I have done this","I admire Biden's commitment to upholding democratic values and his efforts to address important issues like healthcare and climate change. His experience in politics and dedication to unity resonate with me, leading me to lean towards supporting him.",98,2,9,1,Somewhat Democrat,,A moderate amount,"Based on the discussion with AI, I see the importance of balancing national interests and global cooperation, which aligns with Biden's approach. While I appreciate Biden's emphasis on inclusivity and human rights, I also understand the need to consider the complexities of international relations and the impact of leadership styles on global dynamics. ",Very satisfied,The AI conversation was somewhat better,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Now somewhat more favorable,,F,gpt,03650EDD40644C7FB83A611316441242,53227fb4-72be-47bc-b26b-45b39a5ad6fb,e466004d-dc4e-40c3-84c1-0ec9fa83a750,1716040000000.0,1716040000000.0,,,,
5/18/2024 7:01,5/18/2024 7:39,IP Address,72.106.4.150,100,2249,True,5/18/2024 7:39,R_2RxJNwie0jvOXHH,,,,,36.1236,-115.2757,anonymous,EN,0.899999976,Joe Biden,,"Requiem For A Dream is one of my very favorite movies. It is raw, gritty, candid, and real. The producer does an incredible job with  both the storylines and the cinematography. It is painful and beautiful at the same time.",Somewhat closely,A few times a month,Listen to the conversation more than lead,Independent,Democrat,100,0,8,0,A lot,Equally concerned and excited,Not sure,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this",Joe Biden supports most of the social causes and ideologies that I align with.,100,0,9,0,Independent,Democrat,A little,I already supported Biden over Trump. The AI Bot just solidified my beliefs by pointing out and reaffirming things I already knew.,Very satisfied,The AI conversation was somewhat better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The same,,F,gpt,E565252333A24962AB2FA6EC776027EF,aa9ffc1e-6494-4bd6-afdf-c1a9a172aeb9,e466004d-dc4e-40c3-84c1-0ec9fa83a750,1716040000000.0,1716040000000.0,,,,
5/18/2024 7:01,5/18/2024 8:12,IP Address,76.142.162.236,100,4263,True,5/18/2024 8:12,R_3fxNLzq0gsPQBev,,,,,30.0043,-95.1747,anonymous,EN,1.0,Joe Biden,,My favorite movie is The Pursuit of Happyness because it is very inspirational. It reminds us not to give up in hard times which is important. Will and Jaden Smith did a great job in that one. ,Not at all closely,A few times a month,Listen to the conversation more than lead,Independent,Democrat,100,0,7,0,A moderate amount,More concerned than excited,AI helps more than it hurts,AI helps more than it hurts,AI hurts more than it helps,A little,"Yes, I have done this","Donald Trump is an ignorant racist man. He is not a good leader, nor businessman. He should be in jail rather than the white house.",100,0,7,0,Independent,Democrat,None at all,AI does not really influence my opinions because they are not authentic and can be manipulated by the person running it. This bot agreed with my stance so there was no attempt to change my opinion.,Very satisfied,The AI conversation was about the same,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The same,Everything went well. Thanks!,F,gpt,6A222045863E463E8BD8A1BC116729FC,cf9487ca-64f3-47ea-9fa2-a5f2a585d17d,e466004d-dc4e-40c3-84c1-0ec9fa83a750,1716040000000.0,1716040000000.0,,,,
5/20/2024 18:11,5/20/2024 18:21,IP Address,98.226.138.125,100,596,True,5/20/2024 18:21,R_65WoKLubkBrlR0o,,,,,42.055,-87.6951,anonymous,EN,1.0,Joe Biden,,"My favorite movie is Barbie Princess and the Pauper.  I like the music a lot, and it gives me nostalgia for my childhood.",Not at all closely,Less often,Never talk with friends and family about politics,Somewhat Democrat,,90,10,2,0,A moderate amount,Equally concerned and excited,Not sure,Not sure,Not sure,A moderate amount,"Yes, I have done this",I lean towards Joe Biden because he is more liberal than Trump.  He respects trans issues and women's reproductive rights.,90,10,3,0,Somewhat Democrat,,A little,"The AI focused on Biden's positive aspects, but ignored Trump's positive aspects.",Neither satisfied nor dissatisfied,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Now somewhat less favorable,,F,gpt,D53D8D6F2C854584B5C1558535CAAA07,6f24a6be-ae44-47e1-87bc-8974d2bf7069,e466004d-dc4e-40c3-84c1-0ec9fa83a750,1716250000000.0,1716250000000.0,,,,
5/20/2024 18:10,5/20/2024 19:21,IP Address,50.35.25.91,100,4268,True,5/20/2024 19:21,R_3LGrwm3XQNYhljc,,,,,46.3193,-119.3377,anonymous,EN,1.0,Joe Biden,,"It's really hard to choose a favorite movie, but the first one that came to mind is Kill Bill in it's entirety. The story is good, the music is good, the characters are very entertaining. I know it's certainly not for everyone, but I think it's great.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Strong Democrat,,100,0,5,0,A moderate amount,More concerned than excited,Not sure,AI helps more than it hurts,AI hurts more than it helps,A moderate amount,"Yes, I have done this","My feelings about Biden vs. Trump have a lot more to do with Donald Trump being a terrible candidate, than they do with Joe Biden being a good one. I think Donald Trump is a very dangerous and volatile man to have leading our country. That being said, Joe Biden is just the lesser of two evils. There are things I don't approve of that he has done with his time in office, and he wouldn't have been my first choice. he's just now my only choice.",100,0,5,0,Strong Democrat,,A little,"I already lean towards Biden 100%, but the bot brought up some good points about Biden and some of the good things he's at least tried to achieve.",Very satisfied,The AI conversation was much better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Now somewhat more favorable,"This was enjoyable to get some things off my chest and even learn some new information, thank you. The bot made me feel competent and valid.",F,gpt,BF55509AB1534995839F9D1DC0EB3F29,c644df08-f306-4fda-891d-0d8cbde1690e,e466004d-dc4e-40c3-84c1-0ec9fa83a750,1716250000000.0,1716250000000.0,,,,
5/17/2024 19:35,5/17/2024 19:48,IP Address,75.240.56.186,100,803,True,5/17/2024 19:48,R_8LDzNkZ3uV013LX,,,,,39.0941,-84.5703,anonymous,EN,0.899999976,Donald Trump,,My favorite movie is forrest gump. I really like the message of the movie of being more than your situation and rising above. Putting him in historical events was really cool as well,Very closely,A few times a week,Lead the conversation more than listen,Strong Republican,,5,95,0,7,A moderate amount,Equally concerned and excited,Not sure,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this",I think biden is destroying america. His immigration policies and inflation is making america awful. I would vote for almost anybody besides him,0,100,0,7,Strong Republican,,None at all,my opinion of biden was already very low and nothing the ai said improved it at all,Somewhat satisfied,The AI conversation was about the same,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,The same,,F,gpt,61FFB453863242FDA4ED125D8E818F3C,f38ccef3-f8d7-45c9-a000-7d27fea17aa4,de15975b-891f-4afb-ac27-1a678cb0d9f7,1716000000000.0,1716000000000.0,,,,
5/17/2024 19:43,5/17/2024 19:57,IP Address,67.84.84.109,100,823,True,5/17/2024 19:57,R_2eyvtmojQE9czKW,,,,,40.6665,-73.5455,anonymous,EN,1.0,Vote for neither,No lean at all (perfectly balanced),"I love the movie Platoon, primarily because of the stellar performances by Willem Dafoe and Keith David. The movie is about Vietnam.",Somewhat closely,A few times a month,Listen to the conversation more than lead,Independent,No lean at all (perfectly balanced),60,40,0,0,A little,Equally concerned and excited,Not sure,Not sure,Not sure,A little,"No, I have not done this","I lean more toward Joe Biden than Trump because he is less divisive, but make no mistake, I find them both repulsive. One is walking cadaver, the other a bloviating con man.",60,40,0,0,Independent,No lean at all (perfectly balanced),None at all,"While the AI seemed quite thoughtful and erudite, I am unbending in my opinion.",Somewhat satisfied,The AI conversation was somewhat better,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Now somewhat more favorable,"I was pleasantly surprised at the level of ""understanding"".",F,gpt,736A490E3AC34A4CA3FF17C186FEA1AA,52d3f124-9509-4bfa-8c3a-c26b28d94a3a,de15975b-891f-4afb-ac27-1a678cb0d9f7,1716000000000.0,1716000000000.0,,,,
5/17/2024 19:35,5/17/2024 19:58,IP Address,108.36.237.201,100,1381,True,5/17/2024 19:58,R_2t58jVDx0pLWeoY,,,,,40.38,-75.2718,anonymous,EN,0.899999976,Donald Trump,,"I love the movie The Lost Boys. The soundtrack is amazing, it's a real classic. And I'm a big fan of 70s and 80s horror movies, something about them was just so unique. I really love their use of practical effects instead of CGI, I think.",Somewhat closely,A few times a week,Lead the conversation more than listen,Independent,Democrat,100,0,6,0,A lot,More concerned than excited,AI helps more than it hurts,Not sure,AI hurts more than it helps,A lot,"Yes, I have done this","I voted for Trump the first time he ran, and he did some things I liked, but frankly I thought he did an awful job by the end of his term. President Biden wouldn't be my first choice, but I feel he has certainly done a far better job than Trump. I'd rather have a candidate that I like more than those two, but I feel like I could never vote for Trump again.",100,0,6,0,Independent,Democrat,A little,"It made me realize that I'm really choosing what I see as a lesser evil more than anything. I do believe Biden has done better than Trump, but it made me realize Trump is less of the problem more so than the system that elected him itself. ",Very satisfied,The AI conversation was much better,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,The same,"I was surprised how fast your AI loaded it's messages, it responded great. Thank you for the study and good luck with your research!",F,gpt,160CE31DCCD843ABB03D4623E717C99C,18eb82af-f316-41f8-b578-755f6d8e99d3,de15975b-891f-4afb-ac27-1a678cb0d9f7,1716000000000.0,1716000000000.0,,,,
5/17/2024 19:35,5/17/2024 20:00,IP Address,47.160.82.144,100,1479,True,5/17/2024 20:00,R_7q56Rzm8wy5kUtH,,,,,33.6416,-96.6146,anonymous,EN,1.0,Donald Trump,,"I don't think I have a favorite movie because there are so many great ones but one of them is The Ten Commandments and the reason is because it was so good and powerful, especially for it's time that it introduced millions of people to the Bible story of Moses and the deliverance of God's people and it literally gave many people a foundational belief in Biblical truths.",Very closely,A few times a month,Lead the conversation more than listen,Somewhat Republican,,0,100,0,10,A lot,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this",President Trump loves America and everything he did in office was to help Americans and the country and especially the common working man. Biden has done tremendous damage to almost every aspect of the country like increasing the money\ printing to insane levels which causes never increasing inflation which is killing the average American family. And that is just one terrible problem.,0,100,0,10,Somewhat Republican,,A little,The AI did a great job of detailing the benefits of President Trump's economic plans and that was a surprise. It offered nothing that would convince anyone of biden's economy except more debt and more taxes to pay for government programs that don't work.,Very satisfied,The AI conversation was much better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Now somewhat more favorable,"It is remarkable to talk with a great AI and they are improving all the time, this one must be a latest model I'm guesssing. They are so brilliant and helpful so thank you and I wish you much success with your research!",F,gpt,312642AC1BAC48A98BCA5FF4078B3859,0ee5d85a-b936-468f-babe-bcfdd9515564,de15975b-891f-4afb-ac27-1a678cb0d9f7,1716000000000.0,1716000000000.0,,,,
5/17/2024 19:37,5/17/2024 20:02,IP Address,73.44.52.172,100,1491,True,5/17/2024 20:02,R_79i6HdWVGUfkdVM,,,,,42.1112,-88.0439,anonymous,EN,1.0,Donald Trump,,I love Back to the Future. The actors are great (Christopher Lloyd especially) and the script is perfect.,Very closely,A few times a week,Lead the conversation more than listen,Strong Republican,,0,100,0,10,A lot,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this",Donald Trump will actually do something about illegal immigration and won't pretend like nothing can be done like Biden.,0,100,0,10,Strong Republican,,None at all,"It didn't provide any compelling arguments, so I had no reason to change my opinions. ",Very dissatisfied,The AI conversation was somewhat worse,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,The same,No comment,F,gpt,AF490B61965E48C18F2E6FA04077A84D,02ab61f8-7fb0-4139-911a-b52e38d616f1,de15975b-891f-4afb-ac27-1a678cb0d9f7,1716000000000.0,1716000000000.0,,,,
5/17/2024 19:36,5/17/2024 20:09,IP Address,73.16.218.16,100,1983,True,5/17/2024 20:09,R_79Ws52C7LkOGWRP,,,,,42.205,-72.6276,anonymous,EN,1.0,Donald Trump,,Requiem for a Dream is my favorite movie because it is very dramatic and weird and also disturbing and I like movies like that. It also has some of my favorite actors in it like Jared Leto and Jennifer Connelly. I could watch it again and again. It's a great movie. ,Not too closely,Less often,Listen to the conversation more than lead,Independent,Republican,0,100,0,7,A moderate amount,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this","Joe Biden is TERRIBLE. He is too old and has ruined our economy. He cares more about helping other countries than HIS OWN. Inflation, anyone?",0,100,0,7,Independent,Republican,None at all,I am not that easily swayed. A five minute conversation is not going to get me to change my political views or preferences. ,Somewhat satisfied,The AI conversation was somewhat better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The same,,F,gpt,79CBC94796BB41D39D751793A66AED83,afad1088-28a8-45dd-ad3a-2a0274e48aa8,de15975b-891f-4afb-ac27-1a678cb0d9f7,1716000000000.0,1716000000000.0,,,,
